loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_fico_range_low,sec_app_fico_range_high,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,disbursement_method,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term,fico_score,dti_computed,loan_to_income,emp_length_years,emp_length_bin,has_delinquency
35000,35000,35000, 36 months,8.49,1104.71,B,B1,Paralegal,< 1 year,OWN,90000.0,Source Verified,2015-12-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68487073,,debt_consolidation,Debt consolidation,930xx,CA,13.36,0,1991-10-01,750,754,0,,,11,0,15448,42.9,26,w,0.0,0.0,38047.2782383611,38047.28,35000.0,3047.28,0.0,0.0,0.0,2017-03-01,22713.41,,2018-04-01,799,795,0,,1,Individual,,,,0,0,434242,0.0,1.0,0.0,1.0,19.0,25604.0,74.0,0.0,0.0,8369.0,58.0,36000,0.0,0.0,3.0,2,54280,5688.0,72.4,0,0,92.0,290,27,7,3,27.0,,7.0,,0,2,4,5,8,3,9,20,4,11,0.0,0,0,1,100.0,66.7,0,0,466738,41052,20600,34738,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,752.0,13.36,0.3888888888888889,0.0,<1,0
5000,5000,5000, 36 months,11.48,164.84,B,B5,Financial Systems Analyst,9 years,MORTGAGE,78000.0,Not Verified,2015-12-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68132441,,debt_consolidation,Debt consolidation,770xx,TX,21.21,0,1995-06-01,700,704,1,,,19,0,34764,54.3,21,w,0.0,0.0,5840.277800382801,5840.28,5000.0,840.28,0.0,0.0,0.0,2018-02-01,1892.09,,2019-03-01,744,740,0,,1,Individual,,,,0,0,151774,1.0,2.0,1.0,1.0,4.0,33383.0,76.0,1.0,6.0,10950.0,63.0,64000,1.0,2.0,3.0,7,8432,9477.0,77.3,0,0,156.0,246,12,4,1,12.0,,5.0,,0,6,9,7,7,3,15,16,9,19,0.0,0,0,2,100.0,57.1,0,0,197347,70948,41700,43980,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,702.0,21.21,0.0641025641025641,9.0,6-10,0
20400,20400,20400, 60 months,18.49,523.48,D,D5,Pilot,2 years,MORTGAGE,75000.0,Source Verified,2015-12-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68356747,,credit_card,Credit card refinancing,725xx,AR,38.65,2,1983-09-01,725,729,0,13.0,,22,0,24345,42.6,49,w,0.0,0.0,23166.25,23166.25,20400.0,2766.25,0.0,0.0,0.0,2016-10-01,18930.43,,2019-03-01,729,725,0,,1,Individual,,,,0,0,210761,2.0,3.0,1.0,1.0,7.0,42009.0,65.0,2.0,5.0,11037.0,53.0,57200,0.0,8.0,1.0,6,11093,21529.0,46.0,0,0,147.0,387,2,2,3,3.0,21.0,4.0,21.0,0,3,5,10,17,11,17,34,5,22,0.0,0,0,3,95.9,22.2,0,0,310057,67311,39900,90892,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,727.0,38.65,0.272,2.0,1-2,1
8000,8000,8000, 36 months,17.97,289.1,D,D4,,,MORTGAGE,33130.0,Not Verified,2015-12-01,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68192805,,debt_consolidation,Debt consolidation,711xx,LA,11.52,1,1994-05-01,665,669,1,16.0,,18,0,7610,27.4,26,w,0.0,0.0,4060.86,4060.86,2207.57,1241.66,0.0,611.63,110.0934,2017-01-01,289.1,,2017-06-01,514,510,0,46.0,1,Individual,,,,0,1082,207921,2.0,0.0,0.0,0.0,59.0,0.0,,4.0,5.0,2725.0,27.0,27800,1.0,1.0,3.0,5,12995,4275.0,38.9,0,0,103.0,259,0,0,1,26.0,44.0,0.0,16.0,1,1,7,3,6,3,17,22,7,18,0.0,0,0,4,92.3,0.0,0,0,249754,7610,7000,0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,667.0,11.52,0.24147298520977967,,,1
16000,16000,16000, 36 months,10.78,522.16,B,B4,Veterinarian,3 years,RENT,87500.0,Not Verified,2015-12-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68426783,,debt_consolidation,Debt consolidation,604xx,IL,13.74,0,2008-01-01,695,699,0,,,13,0,21151,83.9,17,w,0.0,0.0,18706.171486984,18706.17,16000.0,2706.17,0.0,0.0,0.0,2018-08-01,3065.33,,2019-03-01,719,715,0,,1,Individual,,,,0,0,31768,0.0,2.0,1.0,2.0,12.0,10617.0,37.0,1.0,1.0,6692.0,59.0,25200,1.0,0.0,1.0,3,2647,610.0,96.7,0,0,43.0,95,12,12,0,12.0,,12.0,,0,6,8,6,8,3,11,14,8,13,0.0,0,0,2,100.0,100.0,0,0,54200,31768,18500,29000,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,697.0,13.74,0.18285714285714286,3.0,3-5,0
18000,18000,18000, 36 months,7.91,563.31,A,A5,Mechanic,10+ years,MORTGAGE,80000.0,Not Verified,2015-12-01,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68376848,,debt_consolidation,Debt consolidation,172xx,PA,15.56,0,2002-11-01,740,744,0,,,5,0,20724,82.6,6,w,0.0,0.0,13499.66,13499.66,11521.3,1978.36,0.0,0.0,0.0,2018-01-01,563.31,,2019-03-01,514,510,0,,1,Individual,,,,0,70,84064,0.0,0.0,0.0,1.0,18.0,12162.0,68.0,0.0,2.0,12840.0,76.0,25100,1.0,0.0,0.0,3,16813,4376.0,82.6,0,0,18.0,157,23,18,1,23.0,,18.0,,0,3,3,3,3,1,3,4,3,5,0.0,0,0,0,100.0,66.7,0,0,125210,32886,25100,17981,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,742.0,15.56,0.225,10.0,6-10,0
35000,35000,35000, 36 months,9.17,1115.77,B,B2,Director,1 year,RENT,105000.0,Source Verified,2015-12-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68537213,,debt_consolidation,Debt consolidation,322xx,FL,25.07,0,1995-06-01,690,694,0,,,11,0,92939,85.0,26,w,0.0,0.0,37242.44,37242.44,35000.0,2242.44,0.0,0.0,0.0,2016-10-01,28360.86,,2016-10-01,719,715,0,,1,Individual,,,,0,0,103869,0.0,1.0,0.0,0.0,29.0,10930.0,63.0,0.0,1.0,25471.0,82.0,109300,0.0,0.0,0.0,1,10387,15361.0,85.8,0,0,128.0,246,17,17,1,17.0,,17.0,,0,8,8,8,11,3,10,22,8,11,0.0,0,0,0,100.0,75.0,0,0,126649,103869,108300,17349,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,692.0,25.07,0.3333333333333333,1.0,1-2,0
13150,13150,13150, 36 months,5.32,396.01,A,A1,Paraprofessional ,1 year,RENT,40000.0,Not Verified,2015-12-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68393340,,major_purchase,Major purchase,770xx,TX,20.25,0,2001-05-01,765,769,0,,,13,0,11221,20.1,17,w,0.0,0.0,14233.381267333,14233.38,13150.0,1083.38,0.0,0.0,0.0,2018-09-01,1966.79,,2018-09-01,724,720,0,,1,Individual,,,,0,0,29071,1.0,5.0,0.0,1.0,15.0,17850.0,64.0,1.0,1.0,2558.0,35.0,55800,0.0,1.0,0.0,2,2236,43081.0,16.8,0,0,36.0,175,1,1,0,36.0,,,,0,6,7,6,9,5,8,12,7,13,0.0,0,0,1,100.0,0.0,0,0,83916,29071,51800,28116,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,767.0,20.25,0.32875,1.0,1-2,0
5600,5600,5600, 36 months,9.17,178.53,B,B2,Business Coordinator III,8 years,RENT,48000.0,Source Verified,2015-12-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68486949,,credit_card,Credit card refinancing,751xx,TX,19.85,0,1995-07-01,660,664,0,26.0,,8,0,12503,64.8,68,w,0.0,0.0,6067.3937075983995,6067.39,5600.0,467.39,0.0,0.0,0.0,2017-02-01,3930.74,,2019-03-01,694,690,0,,1,Individual,,,,0,0,21160,0.0,1.0,0.0,6.0,13.0,8657.0,72.0,1.0,2.0,8479.0,68.0,19300,0.0,0.0,0.0,8,2645,5467.0,67.1,0,0,122.0,245,12,12,1,12.0,26.0,,26.0,0,5,6,5,6,59,7,8,6,8,0.0,0,0,1,95.5,40.0,0,0,31300,21160,16600,12000,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,662.0,19.85,0.11666666666666667,8.0,6-10,0
23000,23000,23000, 36 months,9.8,739.99,B,B3,Feeder Driver,9 years,MORTGAGE,90247.0,Not Verified,2015-12-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68341730,,credit_card,,230xx,VA,17.09,0,2000-05-01,680,684,0,37.0,,11,0,21039,41.3,25,w,0.0,0.0,26429.036435322203,26429.04,23000.0,3429.04,0.0,0.0,0.0,2018-04-01,7176.79,,2019-03-01,714,710,0,,1,Individual,,,,0,0,186007,3.0,1.0,1.0,2.0,7.0,21499.0,86.0,4.0,4.0,9895.0,56.0,51000,0.0,0.0,2.0,6,16910,344.0,97.7,0,0,124.0,187,5,5,2,5.0,37.0,5.0,37.0,0,3,6,3,9,8,9,15,6,11,0.0,0,0,5,84.0,100.0,0,0,234163,42538,14800,25000,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,682.0,17.09,0.25485611710084544,9.0,6-10,0
12600,12600,12600, 60 months,14.85,298.77,C,C5,VP of Operations,1 year,MORTGAGE,175000.0,Not Verified,2015-12-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=66405419,,credit_card,Debt consolidation,206xx,MD,11.75,0,1989-08-01,690,694,0,,81.0,14,1,16659,47.5,25,w,0.0,0.0,13031.39,13031.39,12600.0,431.39,0.0,0.0,0.0,2016-03-01,12758.61,,2017-09-01,684,680,0,,1,Individual,,,,0,0,112859,2.0,4.0,2.0,4.0,6.0,96200.0,85.0,2.0,4.0,4651.0,76.0,35100,0.0,0.0,0.0,8,8061,12941.0,56.3,0,0,89.0,316,2,2,4,2.0,,23.0,,0,6,6,7,7,6,10,15,6,14,0.0,0,0,4,100.0,42.9,1,0,148478,112859,29600,113378,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,692.0,11.75,0.072,1.0,1-2,0
11000,11000,11000, 36 months,16.59,389.94,D,D2,Teacher,8 years,MORTGAGE,55000.0,Source Verified,2015-12-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68407153,,debt_consolidation,Debt consolidation,606xx,IL,16.85,0,2000-10-01,735,739,0,,,6,0,5739,61.1,14,w,0.0,0.0,13579.4638809341,13579.46,11000.0,2579.46,0.0,0.0,0.0,2017-12-01,4826.13,,2019-03-01,704,700,0,,1,Individual,,,,0,0,260988,2.0,2.0,2.0,2.0,4.0,46985.0,99.0,0.0,1.0,5035.0,91.0,9400,1.0,1.0,6.0,4,43498,3661.0,61.1,0,0,51.0,182,15,4,3,15.0,,4.0,,0,2,2,2,5,4,2,6,2,6,0.0,0,0,2,100.0,50.0,0,0,271533,52824,9400,47275,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,737.0,16.85,0.2,8.0,6-10,0
4000,4000,4000, 36 months,11.99,132.84,C,C1,Secreatary 1,3 years,RENT,41501.0,Source Verified,2015-12-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=67889874,,debt_consolidation,Debt consolidation,113xx,NY,12.9,0,2005-11-01,685,689,0,,,8,0,8485,36.3,12,w,0.0,0.0,4742.9995825486,4743.0,4000.0,743.0,0.0,0.0,0.0,2018-06-01,1030.14,,2019-03-01,694,690,0,,1,Individual,,,,0,972,82347,3.0,2.0,0.0,0.0,121.0,73862.0,126.0,4.0,5.0,2799.0,82.0,23400,0.0,0.0,0.0,5,10293,14592.0,34.9,0,0,121.0,32,1,1,0,2.0,,15.0,,0,5,6,5,5,6,6,6,6,8,0.0,0,0,4,100.0,0.0,0,0,83833,82347,22400,60433,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,687.0,12.9,0.09638321968145346,3.0,3-5,0
20000,20000,20000, 60 months,13.44,459.58,C,C3,Administrative Manager ,9 years,MORTGAGE,75000.0,Not Verified,2015-12-01,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68341663,,debt_consolidation,,596xx,MT,20.67,0,2004-02-01,715,719,1,,,16,0,18818,48.8,54,w,8917.39,8917.39,17426.71,17426.71,11082.61,6344.1,0.0,0.0,0.0,2019-02-01,459.58,2019-04-01,2019-03-01,729,725,0,,1,Joint App,100000.0,16.4,Not Verified,0,0,300744,2.0,3.0,1.0,1.0,10.0,99376.0,67.0,3.0,4.0,6713.0,59.0,38600,1.0,7.0,3.0,5,18797,973.0,94.2,0,0,134.0,142,0,0,1,12.0,,0.0,,0,3,5,3,6,31,12,22,7,16,0.0,0,0,4,100.0,100.0,0,0,355426,118194,16700,115296,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,717.0,20.67,0.26666666666666666,9.0,6-10,0
20000,20000,20000, 36 months,11.48,659.33,B,B5,General Manager,5 years,RENT,60000.0,Not Verified,2015-12-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68547380,,debt_consolidation,Debt consolidation,234xx,VA,22.62,0,2000-12-01,685,689,2,,,10,0,29929,61.5,20,w,0.0,0.0,23657.701474725694,23657.7,20000.0,3657.7,0.0,0.0,0.0,2018-09-01,3250.36,,2019-03-01,689,685,0,,1,Individual,,,,0,0,39394,1.0,1.0,0.0,1.0,17.0,9465.0,63.0,2.0,2.0,13008.0,62.0,48700,0.0,0.0,3.0,3,3939,14271.0,67.7,0,0,17.0,180,4,4,0,4.0,,4.0,,0,5,5,7,13,1,9,19,5,10,0.0,0,0,2,100.0,28.6,0,0,63700,39394,44200,15000,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,687.0,22.62,0.3333333333333333,5.0,3-5,0
10000,10000,10000, 36 months,9.17,318.79,B,B2,analyst,10+ years,MORTGAGE,59307.0,Not Verified,2015-12-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68516174,,credit_card,Credit card refinancing,440xx,OH,32.7,1,1996-10-01,690,694,1,17.0,,17,0,24399,59.5,30,w,0.0,0.0,11502.4972223944,11502.5,10000.0,1502.5,0.0,0.0,0.0,2018-12-01,638.18,,2018-12-01,694,690,0,,1,Individual,,,,0,0,134518,2.0,3.0,1.0,2.0,4.0,18315.0,63.0,1.0,1.0,4960.0,61.0,41000,3.0,1.0,3.0,3,8407,4473.0,76.3,0,0,228.0,230,5,4,1,5.0,,4.0,17.0,0,4,10,4,11,7,13,22,11,17,0.0,0,0,2,93.3,75.0,0,0,197909,42714,18900,28935,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,692.0,32.7,0.16861416021717504,10.0,6-10,1
18850,18850,18850, 36 months,21.48,714.83,E,E5,Social Worker,< 1 year,MORTGAGE,55000.0,Not Verified,2015-12-01,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68436774,,debt_consolidation,Debt consolidation,894xx,NV,15.56,0,1997-06-01,700,704,2,38.0,,11,0,6069,38.4,26,f,0.0,0.0,4304.22,4304.22,2323.07,1909.67,71.48,0.0,0.0,2016-08-01,35.74,,2017-07-01,504,500,0,57.0,1,Individual,,,,0,0,236037,5.0,1.0,2.0,3.0,2.0,31456.0,99.0,3.0,6.0,2127.0,79.0,15800,2.0,1.0,10.0,11,21458,5030.0,30.1,0,0,222.0,100,4,2,8,29.0,,2.0,,0,2,4,2,4,5,9,13,4,11,0.0,0,0,7,96.2,0.0,0,0,247115,37525,7200,31815,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,702.0,15.56,0.3427272727272727,0.0,<1,0
21000,21000,21000, 60 months,11.99,467.03,C,C1,research scientist,10+ years,MORTGAGE,82000.0,Not Verified,2015-12-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=67327688,,debt_consolidation,Debt consolidation,146xx,NY,15.07,0,1989-09-01,730,734,0,,,18,0,27092,35.0,34,w,0.0,0.0,22353.07,22353.07,21000.0,1353.07,0.0,0.0,0.0,2016-07-01,20052.89,,2018-08-01,714,710,0,,1,Individual,,,,0,0,129615,3.0,1.0,1.0,2.0,7.0,18450.0,92.0,5.0,11.0,7622.0,47.0,77300,0.0,3.0,1.0,13,7201,25465.0,23.3,0,0,122.0,315,1,1,2,1.0,,12.0,,0,2,11,5,11,7,16,25,11,18,0.0,0,0,6,100.0,0.0,0,0,213675,45542,33200,20000,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,732.0,15.07,0.25609756097560976,10.0,6-10,0
10500,10500,10500, 36 months,8.49,331.42,B,B1,Strategic Account Manager,4 years,MORTGAGE,60000.0,Not Verified,2015-12-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68547369,,debt_consolidation,Debt consolidation,250xx,WV,15.39,1,1998-05-01,685,689,0,19.0,35.0,13,1,10760,62.6,19,w,0.0,0.0,11737.5013592962,11737.5,10500.0,1237.5,0.0,0.0,0.0,2017-12-01,4458.64,,2019-03-01,719,715,0,,1,Individual,,,,0,0,107112,2.0,4.0,0.0,0.0,38.0,10578.0,46.0,1.0,2.0,3415.0,53.0,17200,0.0,0.0,1.0,3,8926,3707.0,53.1,0,0,107.0,139,1,1,5,1.0,72.0,5.0,26.0,0,2,4,3,5,5,6,8,5,13,0.0,0,0,2,84.2,0.0,0,1,132044,21338,7900,23221,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,687.0,15.39,0.175,4.0,3-5,1
4575,4575,4575, 36 months,17.27,163.73,D,D3,2nd pressman,5 years,RENT,56000.0,Not Verified,2015-12-01,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68466869,,house,Home buying,080xx,NJ,10.03,1,2001-05-01,665,669,1,,,12,0,2380,27.0,17,w,0.0,0.0,1659.25,1659.25,1044.77,614.48,0.0,0.0,0.0,2016-11-01,163.73,,2017-09-01,529,525,0,22.0,1,Individual,,,,0,7233,2380,1.0,0.0,0.0,0.0,28.0,0.0,0.0,2.0,11.0,364.0,27.0,8900,0.0,1.0,2.0,11,198,400.0,71.0,0,0,28.0,175,5,5,1,12.0,,2.0,,0,3,12,5,5,1,12,15,8,12,,0,1,2,100.0,33.3,0,0,8900,2380,1200,0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,667.0,10.03,0.08169642857142857,5.0,3-5,1
5000,5000,5000, 36 months,11.48,164.84,B,B5,Direct Support Professional,1 year,RENT,17000.0,Source Verified,2015-12-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68496812,,other,Other,031xx,NH,27.9,0,2011-08-01,690,694,1,,,8,0,6378,44.3,11,w,0.0,0.0,5852.441509866,5852.44,5000.0,852.44,0.0,0.0,0.0,2018-03-01,1739.41,,2018-03-01,634,630,0,,1,Individual,,,,0,0,55327,3.0,2.0,1.0,1.0,2.0,48949.0,99.0,2.0,3.0,64.0,68.0,14400,0.0,4.0,2.0,4,6916,2736.0,2.3,0,0,52.0,45,2,2,0,30.0,,4.0,,0,1,5,1,1,4,6,7,5,8,0.0,0,0,3,100.0,0.0,0,0,63456,55327,2800,49056,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,692.0,27.9,0.29411764705882354,1.0,1-2,0
8000,8000,8000, 36 months,6.99,246.99,A,A3,,,MORTGAGE,45000.0,Not Verified,2015-12-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68436907,,home_improvement,Home improvement,028xx,RI,15.15,0,2002-09-01,790,794,0,,,12,0,5890,23.7,26,f,0.0,0.0,8890.6603065945,8890.66,8000.0,890.66,0.0,0.0,0.0,2019-01-01,246.61,,2019-01-01,674,670,0,,1,Individual,,,,0,0,317061,0.0,1.0,1.0,2.0,8.0,101301.0,79.0,0.0,0.0,2696.0,54.0,24900,0.0,0.0,0.0,2,28824,7004.0,27.8,0,0,112.0,159,26,8,1,37.0,,,,0,1,3,3,12,8,8,17,3,12,0.0,0,0,1,100.0,0.0,0,0,357341,107191,9700,107711,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,792.0,15.15,0.17777777777777778,,,0
5000,5000,5000, 36 months,11.99,166.05,C,C1,Dental Assistant,1 year,RENT,30000.0,Source Verified,2015-12-01,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68496925,,debt_consolidation,Debt consolidation,208xx,MD,9.16,0,2005-04-01,675,679,0,29.0,53.0,12,2,5426,28.3,15,w,0.0,0.0,5320.27,5320.27,4193.7,945.52,0.0,181.05,32.589,2018-08-01,166.05,,2019-03-01,564,560,0,67.0,1,Individual,,,,0,0,5426,0.0,0.0,0.0,0.0,,0.0,,2.0,8.0,1946.0,28.0,19200,0.0,0.0,2.0,8,493,464.0,84.5,0,0,,128,9,9,0,9.0,,9.0,29.0,1,3,7,4,5,0,12,15,7,12,0.0,0,0,2,86.7,33.3,0,0,19200,5426,3000,0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,677.0,9.16,0.16666666666666666,1.0,1-2,0
9075,9075,9075, 36 months,5.32,273.3,A,A1,Advanced Analyst,10+ years,MORTGAGE,40000.0,Not Verified,2015-12-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68476567,,credit_card,Credit card refinancing,594xx,MT,8.39,0,1984-09-01,815,819,0,,,15,0,12854,16.3,26,w,0.0,0.0,9723.3786867047,9723.38,9075.0,648.38,0.0,0.0,0.0,2017-11-01,3990.79,,2019-03-01,799,795,0,,1,Individual,,,,0,0,100468,0.0,0.0,0.0,0.0,89.0,0.0,,0.0,0.0,5323.0,16.0,78700,0.0,0.0,0.0,0,8372,39646.0,24.5,0,0,146.0,375,34,34,3,34.0,,,,0,4,4,5,11,4,13,19,4,15,0.0,0,0,0,100.0,0.0,0,0,186900,12854,52500,0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,817.0,8.39,0.226875,10.0,6-10,0
24000,24000,24000, 60 months,12.88,544.61,C,C2,Speech Language Pathologist,2 years,MORTGAGE,75181.21,Not Verified,2015-12-01,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68547291,,debt_consolidation,Debt consolidation,242xx,VA,31.57,0,2000-02-01,720,724,1,,,13,0,17497,44.4,37,w,10620.82,10620.82,20772.46,20772.46,13379.18,7393.28,0.0,0.0,0.0,2019-03-01,544.61,2019-04-01,2019-03-01,639,635,0,,1,Individual,,,,0,0,276355,1.0,5.0,0.0,4.0,22.0,63173.0,59.0,1.0,1.0,11067.0,55.0,39400,0.0,4.0,1.0,5,23030,12303.0,58.7,0,0,157.0,190,1,1,4,1.0,,1.0,,0,4,4,5,10,15,7,18,4,13,0.0,0,0,1,100.0,60.0,0,0,354971,80670,29800,107671,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,722.0,31.57,0.3192287008948113,2.0,1-2,0
12500,12500,12500, 36 months,7.49,388.78,A,A4,manager,10+ years,RENT,52000.0,Not Verified,2015-12-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68616851,,credit_card,Credit card refinancing,945xx,CA,6.83,0,2004-04-01,705,709,0,,,5,0,10009,80.7,7,w,0.0,0.0,13622.938867681,13622.94,12500.0,1122.94,0.0,0.0,0.0,2017-07-01,7026.68,,2019-03-01,719,715,0,,1,Individual,,,,0,0,10009,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,6158.0,81.0,12400,0.0,0.0,0.0,0,2002,754.0,91.0,0,0,,140,26,26,0,133.0,,,,0,2,3,2,2,0,5,7,4,5,0.0,0,0,0,100.0,100.0,0,0,12400,10009,8400,0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,707.0,6.83,0.2403846153846154,10.0,6-10,0
19600,19600,19600, 60 months,15.77,474.25,D,D1,Sales representative,8 years,MORTGAGE,80000.0,Source Verified,2015-12-01,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68375498,,debt_consolidation,Debt consolidation,038xx,NH,18.99,0,2003-10-01,710,714,1,,,15,0,11038,81.1,26,w,0.0,0.0,15201.89,15201.89,7248.65,6073.27,142.26,1737.71,312.7878,2018-06-01,497.96,,2018-11-01,614,610,0,,1,Individual,,,,0,0,341767,1.0,4.0,2.0,4.0,5.0,30775.0,70.0,0.0,2.0,2256.0,73.0,13200,2.0,1.0,1.0,8,24412,826.0,90.4,0,0,121.0,146,13,5,2,18.0,,1.0,,0,6,8,6,10,8,9,16,8,15,0.0,0,0,2,100.0,100.0,0,0,364600,41813,10100,43708,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,712.0,18.99,0.245,8.0,6-10,0
